Price,Close,High,Low,Open,Volume
Ticker,KLBN3.SA,KLBN3.SA,KLBN3.SA,KLBN3.SA,KLBN3.SA
Date,,,,,
2021-04-13,4.38922643661499,4.431840621877041,4.311100740743671,4.431840621877041,408980
2021-04-14,4.353714466094971,4.424737473733724,4.332407191272489,4.389225597383492,204160
2021-04-15,4.446044445037842,4.446044445037842,4.339509559395198,4.3963279663881485,365860
2021-04-16,4.339510917663574,4.517068867623103,4.339510917663574,4.446045836651683,371250
2021-04-19,4.360816478729248,4.453146382559169,4.33240690501998,4.339509205314589,410080
2021-04-20,4.360816478729248,4.431839481675341,4.33240690501998,4.367918779023857,239360
2021-04-22,4.2968974113464355,4.3963292807808845,4.275590129822872,4.360818138324206,290730
2021-04-23,4.232975006103516,4.339509900110719,4.211668846870035,4.296896464051085,299750
2021-04-26,4.268486022949219,4.318202122921744,4.225871850441954,4.318202122921744,233750
2021-04-27,4.2968974113464355,4.360818138324206,4.211669775376074,4.218772078373604,304700
2021-04-28,4.154849529266357,4.296896297455921,4.140645672015329,4.296896297455921,281600
2021-04-29,4.161951065063477,4.2542813356484155,4.140644910574139,4.190360636995556,255970
2021-04-30,4.119338512420654,4.211668802593701,4.083826633104321,4.1903615259915465,359810
2021-05-03,4.083826065063477,4.169053669493792,3.9914957877331325,4.14064521307869,392150
2021-05-04,4.027008056640625,4.126440644081689,3.99859885238057,4.083826465160735,276100
2021-05-05,4.090929985046387,4.098032288227407,4.005702346874147,4.034111932129209,175120
2021-05-06,4.119338512420654,4.119338512420654,3.9630878825646896,4.09092893446141,293920
2021-05-07,4.14774751663208,4.14774751663208,4.05541796770733,4.112236380910808,170060
2021-05-10,4.1406450271606445,4.176156154881299,4.090928181746947,4.147746582149303,249810
2021-05-11,4.211668491363525,4.211668491363525,4.0554175005231725,4.140645483041029,238370
2021-05-12,4.119338512420654,4.197463827348636,4.119338512420654,4.1903615259915465,143330
2021-05-13,4.2542829513549805,4.261385253902636,4.048316177472979,4.098031922775617,541640
2021-05-14,4.119338512420654,4.247179936848261,4.076724331747232,4.247179936848261,283580
2021-05-17,4.119338512420654,4.169054249389392,4.0980312358185,4.119338512420654,116270
2021-05-18,4.119338512420654,4.133543115134833,4.048315498849761,4.1264408137777435,241780
2021-05-19,4.076724052429199,4.119338230182898,4.034110619737223,4.069621751558726,209440
2021-05-20,3.998598575592041,4.07672388189925,3.984394346976121,4.07672388189925,277750
2021-05-21,3.977292776107788,4.019906214835431,3.9417808941947436,3.9985993092061527,250690
2021-05-24,3.998598575592041,4.083826182472633,3.9062690406689122,3.9559847721517447,261030
2021-05-25,3.9843950271606445,4.062520346804793,3.948883145700577,3.9914965838846577,239580
2021-05-26,4.034111499786377,4.034111499786377,3.9772930804275464,4.005701917576019,224070
2021-05-27,4.161951065063477,4.17615603729492,4.034110040288565,4.034110040288565,445830
2021-05-28,4.083826065063477,4.204565543870592,4.048314935748347,4.154849068755406,419870
2021-05-31,4.098031520843506,4.119338798927617,4.041213478565887,4.090929218992439,239580
2021-06-01,4.0199055671691895,4.1406454246772855,3.998598664972768,4.105133548485729,619300
2021-06-02,3.963087797164917,4.07672424389873,3.963087797164917,4.055417712817479,686840
2021-06-04,3.9417803287506104,4.012803337326698,3.88496192188974,3.9985987356114805,705100
2021-06-07,3.9417803287506104,4.005701036469089,3.88496192188974,3.948882629608219,535150
2021-06-08,3.9559850692749023,4.012803478129438,3.9275758648476344,3.963087742912593,348370
2021-06-09,4.048315525054932,4.076724358136295,3.934678330075031,3.9559852342842206,536800
2021-06-10,4.069622039794922,4.140645798591723,4.012803628806902,4.069622039794922,471790
2021-06-11,4.161951065063477,4.197462936845874,4.062519239689836,4.062519239689836,438460
2021-06-14,4.098031520843506,4.232975256013766,4.05541808226802,4.154849935652036,418220
2021-06-15,4.090929985046387,4.13354417666349,4.069623075503327,4.11933957030145,173690
2021-06-16,4.0199055671691895,4.112235849217869,3.9772921353072004,4.083826273758453,393360
2021-06-17,4.012803077697754,4.034110351422857,3.9843942486362347,4.019905378095842,336930
2021-06-18,4.048315525054932,4.119338539085565,3.9417806314780943,4.012803645508726,512270
2021-06-21,4.197463512420654,4.261384219838605,4.019905619284378,4.041212894287887,791450
2021-06-22,4.3039984703063965,4.33951035370802,4.1974643102252465,4.247180425444217,452870
2021-06-23,4.232975006103516,4.346612201542474,4.225872704671762,4.311100321852812,465410
2021-06-24,4.311100006103516,4.325304980457528,4.24007699698777,4.24007699698777,377300
2021-06-25,4.2968974113464355,4.3963292807808845,4.247180917832751,4.2968974113464355,317240
2021-06-28,4.396327972412109,4.403430273295959,4.247179653851248,4.261384255618949,386320
2021-06-29,4.453146934509277,4.488658067852959,4.382123177698406,4.382123177698406,330880
2021-06-30,4.396327972412109,4.481555583018316,4.30399768839119,4.453146752013776,534820
2021-07-01,4.367919445037842,4.4531470615685365,4.34661216837428,4.396328278017186,346060
2021-07-02,4.42473840713501,4.502863732018223,4.389226523293524,4.42473840713501,308330
2021-07-05,4.339510917663574,4.495761958331677,4.232975998675466,4.467352373412131,278850
2021-07-06,4.40342903137207,4.453145496068072,4.353713311737583,4.389224433610572,239470
2021-07-07,4.538374423980713,4.54547672554358,4.382123417066751,4.403430694286248,499840
2021-07-08,4.460247993469238,4.644908160541748,4.460247993469238,4.5170667643205675,486750
2021-07-12,4.616498947143555,4.637806220698243,4.509964814555114,4.509964814555114,305030
2021-07-13,4.666215419769287,4.701726548927419,4.580987815715768,4.616498944873901,432850
2021-07-14,4.637805938720703,4.779851936910038,4.552577967276291,4.701726265375093,464200
2021-07-15,4.460247993469238,4.644908160541748,4.460247993469238,4.6378058607516826,272910
2021-07-16,4.318202972412109,4.517067783954331,4.318202972412109,4.474453603063871,280940
2021-07-19,4.3039984703063965,4.360817632761365,4.211669287104454,4.318203447185604,271700
2021-07-20,4.318202972412109,4.318202972412109,4.2400772845553405,4.275589164052538,228250
2021-07-21,4.289793968200684,4.3608169792993765,4.211668655992121,4.339509703438895,227260
2021-07-22,4.282691478729248,4.30399763606002,4.247179602210913,4.268486504603399,205590
2021-07-23,4.218770980834961,4.282691691183374,4.154849525424795,4.282691691183374,255970
2021-07-26,4.261384010314941,4.296895885220836,4.169053731608959,4.211668279520706,159280
2021-07-27,4.169053554534912,4.268486129492662,4.133542426198979,4.254281529145958,180510
2021-07-28,4.161951065063477,4.197462936845874,4.147746465362841,4.169053364913794,228470
2021-07-29,4.169053554534912,4.18325852741244,4.133542426198979,4.16195125436156,111100
2021-07-30,4.090929985046387,4.17615799574961,4.090929985046387,4.161953016856588,391050
2021-08-02,3.998598575592041,4.190361063604218,3.9914959024878125,4.190361063604218,274230
2021-08-03,3.9701895713806152,4.012803000417646,3.9133704242284764,3.9772918716419254,186120
2021-08-04,4.034111499786377,4.0483161046260845,3.963088475587839,3.9772930804275464,237270
2021-08-05,4.098031520843506,4.13354340262975,4.005701596779643,4.005701596779643,135520
2021-08-06,4.048315525054932,4.083826659539358,4.0199059469117895,4.069622056733232,97020
2021-08-09,4.211668491363525,4.232974648798556,4.076724030489062,4.083826331321312,188980
2021-08-10,4.218770980834961,4.311100150720918,4.19036140370479,4.197463704854614,209880
2021-08-11,4.22587251663208,4.247179792510118,4.147747204359145,4.218770960578107,79200
2021-08-12,4.176156520843506,4.261384128915648,4.169053847639976,4.218770697410428,174680
2021-08-13,4.275589942932129,4.303998781149495,4.169055030094962,4.197464613374242,188980
2021-08-16,4.232975006103516,4.296896464051085,4.197463871475636,4.275589187224932,279180
2021-08-17,4.2968974113464355,4.389226977783355,4.218772078373604,4.232975939306718,433070
2021-08-18,4.154849529266357,4.311100154706949,4.147747228109966,4.28979399629953,313170
2021-08-19,4.119338512420654,4.346612155847511,3.941780605962535,4.154849646675213,326590
2021-08-20,4.197463512420654,4.218770787424163,4.055417495936321,4.0838263267023285,172700
2021-08-23,4.240078449249268,4.2684880351569445,4.169055415807553,4.19746500171523,190960
2021-08-24,4.332408428192139,4.360818011889544,4.2116696532657185,4.240078119370238,258280
2021-08-25,4.538374423980713,4.595193209014543,4.296896543374147,4.296896543374147,397210
2021-08-26,4.54547643661499,4.609397891679483,4.502863002477368,4.538374135503575,204050
2021-08-27,4.616498947143555,4.62360124748484,4.524169415237684,4.545475943730706,195580
2021-08-30,4.602296829223633,4.652012577853096,4.524171123440542,4.616500690207524,182380
2021-08-31,4.46735143661499,4.623602071986583,4.46735143661499,4.573886333262885,174130
2021-09-01,4.538374423980713,4.644909319954609,4.438942574631478,4.524170193385877,252450
2021-09-02,4.318202972412109,4.616499630929108,4.318202972412109,4.566783893707164,154440
2021-09-03,4.360816478729248,4.424737181380731,4.318202304430761,4.367918779023857,115720
2021-09-06,4.38922643661499,4.5809889664359735,4.332408019640159,4.3608176006585015,66550
2021-09-08,4.38922643661499,4.488658666320945,4.318203415396451,4.431840621877041,211530
2021-09-09,4.538374423980713,4.6164997411722455,4.3324076786575825,4.3324076786575825,254320
2021-09-10,4.453146934509277,4.616499489001369,4.446044633334366,4.545476477252252,104170
2021-09-13,4.46735143661499,4.538374452692986,4.367919586636694,4.453147205930291,125290
2021-09-14,4.50286340713501,4.602296004161391,4.446044993137597,4.474453827605396,78870
2021-09-15,4.332408428192139,4.509966370513368,4.332408428192139,4.509966370513368,93830
2021-09-16,4.218770980834961,4.332407426701265,4.161951826574619,4.332407426701265,311410
2021-09-17,4.154849529266357,4.218770984735625,4.126440697171671,4.218770984735625,116270
2021-09-20,4.119338512420654,4.119338512420654,3.9062694717079753,4.119338512420654,216480
2021-09-21,4.090929985046387,4.13354417666349,3.9914973679811236,4.083827681865367,151800
2021-09-22,4.154849529266357,4.218770984735625,4.083826517702452,4.083826517702452,100100
2021-09-23,4.346612453460693,4.346612453460693,4.119338794472376,4.119338794472376,154990
2021-09-24,4.2968974113464355,4.438943471297038,4.19036249385251,4.438943471297038,197890
2021-09-27,4.211668491363525,4.268486525490664,4.140645483041029,4.140645483041029,89210
2021-09-28,4.14774751663208,4.268487017220375,4.14774751663208,4.261384715569941,66330
2021-09-29,4.22587251663208,4.282691670619599,4.147747204359145,4.169054107706309,88880
2021-09-30,4.325304985046387,4.389225693318373,4.204565869421524,4.218770843790606,143660
2021-10-01,4.218770980834961,4.346612029000913,4.169054127724443,4.325305125551441,137390
2021-10-04,4.232975006103516,4.254282282929669,4.133543158589847,4.225872704671762,112090
2021-10-05,4.197463512420654,4.247179618190171,4.133542805002704,4.197463512420654,105380
2021-10-06,4.062521457672119,4.247181354597665,4.0554191539442135,4.247181354597665,213510
2021-10-07,4.048315525054932,4.1619519749730545,4.005701344105663,4.069622056733232,178640
2021-10-08,4.055417537689209,4.09803097054238,4.012803359774312,4.055417537689209,277530
2021-10-11,4.069622039794922,4.14774735490345,4.0057013274334,4.098031245288932,152130
2021-10-13,4.126440525054932,4.154849355964665,4.027007940481991,4.027007940481991,209440
2021-10-14,4.090929985046387,4.17615799574961,4.069623075503327,4.17615799574961,70620
2021-10-15,4.119338512420654,4.1903615259915465,4.05541780020685,4.05541780020685,96580
2021-10-18,4.119338512420654,4.154849646675213,4.0270082222476065,4.154849646675213,159390
2021-10-19,4.012803077697754,4.090928382076732,3.998598476901576,4.069621480882465,162140
2021-10-20,4.012803077697754,4.055417252617124,3.9204727999917615,3.9914958039726507,168960
2021-10-21,4.069622039794922,4.076724341168425,3.927576012324872,4.012803628806902,145310
2021-10-22,4.22587251663208,4.275588996973004,3.9843946512284276,4.06962189208621,487960
2021-10-25,4.1122355461120605,4.282691123650299,4.1122355461120605,4.225871976919508,176110
2021-10-26,4.176156520843506,4.346611736987791,4.133542716807434,4.225872253021405,317460
2021-10-27,4.012803077697754,4.2329743900385095,3.9914958039726507,4.22587208964042,222970
2021-10-28,4.0199055671691895,4.098030875222735,3.97018983457506,4.012803266437049,129470
2021-10-29,3.963087797164917,4.133543026061955,3.9559851234299948,4.0199058342663845,151580
2021-11-01,3.87902569770813,4.087730031221398,3.87902569770813,4.030156421976359,237820
2021-11-03,3.9653851985931396,4.001369080419715,3.8934181899046747,3.8934181899046747,166650
2021-11-04,3.8718299865722656,3.979780154027015,3.8502395001023704,3.9437970165304015,94930
2021-11-05,3.9581894874572754,3.9725821350839396,3.814254706578595,3.92940230479212,115060
2021-11-08,3.95099139213562,4.001367905948822,3.864630629575502,3.9150075208709354,88880
2021-11-09,3.929401397705078,3.9509918740904584,3.8862208224165955,3.9509918740904584,92400
2021-11-10,3.936598300933838,4.001368600992958,3.8862210234055583,3.929401600927269,90200
2021-11-11,4.181286334991455,4.181286334991455,3.9581886424523383,3.965384587247095,132330
2021-11-12,4.116517543792725,4.224467702209825,4.102124139006121,4.159697758152534,144870
2021-11-16,4.152499675750732,4.246057161758761,4.14530297509491,4.16689345454471,182490
2021-11-17,4.1740899085998535,4.303630512751546,4.1309093297336466,4.138106029964296,132000
2021-11-18,4.166893005371094,4.210072827169094,4.138105828368608,4.174089705251142,45540
2021-11-19,4.260450839996338,4.303631046737953,4.19568090736627,4.19568090736627,115390
2021-11-22,4.224466323852539,4.282039924213859,4.210072923762209,4.267647279088129,45430
2021-11-23,4.1740899085998535,4.267647389080608,4.1309093297336466,4.195680386774112,59400
2021-11-24,4.303630828857422,4.375597836449964,4.066139326319694,4.260450624301896,117920
2021-11-25,4.2964348793029785,4.361205203151638,4.2676488236684476,4.310828662085117,52800
2021-11-26,4.289236545562744,4.318023722697535,4.181286424348172,4.289236545562744,101860
2021-11-29,4.31082820892334,4.440368465520724,4.274845076939131,4.2820410238676585,104610
2021-11-30,4.2964348793029785,4.33241877003467,4.210074447504767,4.310828662085117,150480
2021-12-01,4.389991760253906,4.541122494178548,4.310828042483855,4.375598357022988,283360
2021-12-02,4.404385089874268,4.461958701835712,4.282040786973822,4.461958701835712,66990
2021-12-03,4.361204624176025,4.519532438936234,4.332418194880626,4.411582291001923,92510
2021-12-06,4.497941970825195,4.533925095891028,4.3612039061775505,4.3612039061775505,149050
2021-12-07,4.440366744995117,4.533924210839626,4.418777402645251,4.533924210839626,67870
2021-12-08,4.440366744995117,4.526727511734836,4.404383626953422,4.42597410175004,115280
2021-12-09,4.476350784301758,4.4979412599004815,4.411580867434647,4.4475639868131465,90200
2021-12-10,4.483549118041992,4.526728948897367,4.447565233611501,4.476352039169997,102410
2021-12-13,4.497941970825195,4.519531694871765,4.454761390285083,4.483548569805933,50270
2021-12-14,4.533925533294678,4.6202859477417455,4.454761820051532,4.497942404757427,132330
2021-12-15,4.497941970825195,4.562712275411878,4.41877826521925,4.54112179640066,61600
2021-12-16,4.677858352661133,4.749826101130867,4.4979412463803765,4.541121065001239,156860
2021-12-17,4.598695755004883,4.80020376229174,4.56990932822945,4.735433830194074,223080
2021-12-20,4.656269073486328,4.728236073813702,4.555515273028006,4.598695095742131,72490
2021-12-21,4.6274824142456055,4.685055638778103,4.5843022127344994,4.670662993239022,38280
2021-12-22,4.605892181396484,4.68505588838446,4.5843024569730035,4.6706632420785805,60940
2021-12-23,4.361204624176025,4.634680043529763,4.361204624176025,4.548319245714019,138050
2021-12-27,4.404385089874268,4.490745885298811,4.397188388379087,4.397188388379087,33110
2021-12-28,4.282040596008301,4.433172075631856,4.282040596008301,4.404384893452576,139700
2021-12-29,4.094926357269287,4.2892368931895,4.094926357269287,4.2892368931895,117920
2021-12-30,4.051745891571045,4.231663786559154,4.051745891571045,4.116516575355458,249590
2022-01-03,4.116517543792725,4.18848456772574,3.9581900911400902,4.102124139006121,151580
2022-01-04,4.318023204803467,4.325219903853435,4.066138360572328,4.116515631404354,114620
2022-01-05,4.289236545562744,4.454761021046897,4.246056723566291,4.3755973220025295,72380
2022-01-06,4.325220108032227,4.454760697046822,4.310826709252827,4.310826709252827,85140
2022-01-07,4.25325345993042,4.325220459678431,4.181286460182409,4.289236582322129,43890
2022-01-10,4.25325345993042,4.260450159905221,4.1740897602076075,4.2388600599808175,72050
2022-01-11,4.188483238220215,4.282039962154,4.174089838002355,4.253253539200584,70950
2022-01-12,4.210073471069336,4.318024363262664,4.123713059300552,4.174090343648025,95370
2022-01-13,4.303630828857422,4.31802423037593,4.2100733415047795,4.2100733415047795,65780
2022-01-14,4.24605655670166,4.346810729008182,4.210072681067866,4.303630153744086,68970
2022-01-17,4.130909442901611,4.246057027228829,4.109319719100513,4.246057027228829,204600
2022-01-18,4.238860607147217,4.246057308050992,4.109319990879258,4.130909716108239,117920
2022-01-19,4.282040596008301,4.339614960366862,4.2316640652710475,4.2316640652710475,82500
2022-01-20,4.289236545562744,4.346810899832325,4.246056723566291,4.2964332454758685,87670
2022-01-21,4.181286334991455,4.31082693065933,4.174089635232129,4.31082693065933,110330
2022-01-24,4.0589423179626465,4.217269722667755,4.037352594803349,4.18128659908072,180070
2022-01-25,4.030156135559082,4.066139261297606,3.986975554211725,4.058942560653435,109890
2022-01-26,4.037353038787842,4.1021233478353984,4.008565857284355,4.030156337782558,153120
2022-01-27,4.094926357269287,4.195680541701074,4.044548698829908,4.066139177801403,92840
2022-01-28,4.123712539672852,4.188483217820055,4.037352516268616,4.09492611685964,90420
2022-01-31,4.130909442901611,4.195680501716506,4.094926318244901,4.138106143329417,82170
2022-02-01,4.123712539672852,4.188483217820055,4.066138939081827,4.1381059398206075,99000
2022-02-02,4.123712539672852,4.174089817672299,4.0733356391557045,4.13090923974673,99880
2022-02-03,4.166893005371094,4.188483105011239,4.116516106210753,4.123712428608511,82170
2022-02-04,4.224466323852539,4.260450201560664,4.073335622904075,4.159696400928354,113740
2022-02-07,4.181286334991455,4.31082693065933,4.087729238120213,4.231663233306739,77660
2022-02-08,4.24605655670166,4.2748437327051505,4.08772916483499,4.202875981437563,71280
2022-02-09,4.224466323852539,4.303630401831654,4.174089801018685,4.246056801470334,120450
2022-02-10,4.109319686889648,4.217269814978255,4.080532507921752,4.217269814978255,261690
2022-02-11,3.994171619415283,4.109319188885298,3.9581884994013845,4.109319188885298,283580
2022-02-14,4.008565425872803,4.044548549544282,3.9869753251805298,4.044548549544282,126390
2022-02-15,3.8691318035125732,4.044008061229083,3.8545588138855496,4.044008061229083,590700
2022-02-16,3.8254146575927734,3.905566130728918,3.8254146575927734,3.890993135613255,236280
2022-02-17,3.941997528076172,3.941997528076172,3.8545595730919704,3.8982789327763734,220000
2022-02-18,3.956571578979492,3.985717568955538,3.9201394737018034,3.9419982017991018,161590
2022-02-21,3.963857412338257,3.993003779623263,3.883705953333325,3.9565709160650813,77440
2022-02-22,3.971144199371338,3.9857171929846973,3.905565728111222,3.9347113331456085,126610
2022-02-23,3.7744083404541016,3.993004005393704,3.716116366972781,3.9784306298310486,180620
2022-02-24,3.788980007171631,3.8545584543768365,3.6432501244933966,3.752547918694264,182710
2022-02-25,3.7744083404541016,3.854559803990917,3.767122225961262,3.788981333824432,57530
2022-03-02,3.9274260997772217,4.022149805915827,3.7161169011480286,3.7161169011480286,76670
2022-03-03,3.9274260997772217,4.007577574835455,3.8545603580667946,3.9347118331250277,49940
2022-03-04,4.014862060546875,4.073154788677442,3.8982785152470485,3.9711434699296038,168520
2022-03-07,4.1314473152160645,4.138734194543308,4.014862978865411,4.044009349597336,204820
2022-03-08,4.138733863830566,4.218885325909758,4.109587495427633,4.12416048853294,210320
2022-03-09,4.153306484222412,4.182452085625212,4.007576566246989,4.182452085625212,177320
2022-03-10,4.3136091232299805,4.328182496305036,4.124159859561383,4.153306223519233,270050
2022-03-11,4.386475086212158,4.444767063146227,4.306323617927814,4.306323617927814,197230
2022-03-14,4.371901035308838,4.422906120606089,4.342754671694007,4.379187530664482,104940
2022-03-15,4.335468769073486,4.36461513667314,4.153306742469882,4.36461513667314,76450
2022-03-16,4.262603282928467,4.371901096997603,4.240744178745353,4.262603282928467,53900
2022-03-17,4.4083356857299805,4.459340791754585,4.34275643649471,4.350042934811427,134860
2022-03-18,4.430193901062012,4.444766894743389,4.313609951610994,4.313609951610994,159390
2022-03-21,4.3136091232299805,4.568636845871157,4.269889768389334,4.43747954573374,204160
2022-03-22,4.481199264526367,4.5103448664668315,4.342755075511196,4.342755075511196,108020
2022-03-23,4.466625690460205,4.517630773854291,4.386473862346591,4.466625690460205,118140
2022-03-24,4.59049654006958,4.59049654006958,4.459339605265394,4.473912980213725,179960
2022-03-25,4.350042343139648,4.612357011247487,4.291750746726869,4.590497137078201,312070
2022-03-28,4.291750431060791,4.371901895747569,4.284463934271084,4.371901895747569,116710
2022-03-29,4.277176856994629,4.342755325061706,4.262603864090834,4.342755325061706,122760
2022-03-30,4.189738750457764,4.313609567923733,4.189738750457764,4.2990365755385955,96580
2022-03-31,4.182453155517578,4.233459022048815,4.1387345511337985,4.189739653280272,101750
2022-04-01,4.087728500366211,4.146020474390353,4.044009137655776,4.146020474390353,368830
2022-04-04,4.036721706390381,4.146019514575227,4.022148334065793,4.146019514575227,215490
2022-04-05,3.949284553527832,4.065869273513691,3.9492845535278316,4.036722902421049,284790
2022-04-06,4.065868377685547,4.08044136892484,3.9128515874806973,3.934710692147368,145860
2022-04-07,3.9930033683776855,4.095013541311351,3.9419971353340593,4.087727810173152,127600
2022-04-08,3.9930033683776855,4.03672195932179,3.898278544389955,3.9711434996172366,139810
2022-04-11,3.971144199371338,4.000290568790388,3.941997829952288,4.000290568790388,50820
2022-04-12,3.9201395511627197,4.0075775228186075,3.876419800950025,3.956571657160297,126280
2022-04-13,3.9347105026245117,3.956570370622799,3.8982784084733693,3.905564903742048,62810
2022-04-14,3.832699775695801,3.905564725048761,3.810840290889913,3.905564725048761,111650
2022-04-18,3.7671220302581787,3.861846100052056,3.7671220302581783,3.854559603745426,122760
2022-04-19,3.847273826599121,3.8545595584354966,3.708829634015947,3.767121985976068,102080
2022-04-20,3.832699775695801,3.8618453732447513,3.8035534137623834,3.8399862706310968,45540
2022-04-22,3.7525486946105957,3.8327001466565798,3.723402329856149,3.8327001466565798,119020
2022-04-25,3.8982794284820557,3.8982794284820557,3.7015436225583507,3.7598359821525844,91410
2022-04-26,3.7234036922454834,3.8254150507312144,3.7234036922454834,3.8035551736188067,133870
2022-04-27,3.6869704723358154,3.7598354334544943,3.6796839762239477,3.7234025707028597,133760
2022-04-28,3.694255828857422,3.7015427064214963,3.635964248075136,3.7015427064214963,144320
2022-04-29,3.5630996227264404,3.7015430475497,3.5558131266831112,3.686970437655333,305470
2022-05-02,3.570385456085205,3.570385456085205,3.475660642911113,3.563098961394292,190960
2022-05-03,3.475661039352417,3.6359643230292606,3.475661039352417,3.6213909497929437,207680
2022-05-04,3.621391773223877,3.6869710122180295,3.4683753324684927,3.512094697733811,169950
2022-05-05,3.614104747772217,3.774408044467285,3.5776726493957005,3.6359646183057994,196460
2022-05-06,3.6578242778778076,3.6578242778778076,3.577672816874357,3.6432512849680894,127270
2022-05-09,3.5418894290924072,3.6673308496706047,3.5418894290924072,3.6156787276917255,115610
2022-05-10,3.4312052726745605,3.5787838775515466,3.409068868983676,3.5566474738606617,163570
2022-05-11,3.4828579425811768,3.5049943448175904,3.3795529259549375,3.431205047227419,134750
2022-05-12,3.3795526027679443,3.497615080581252,3.372173286673974,3.497615080581252,138380
2022-05-13,3.689467668533325,3.7411197855036384,3.423825832293709,3.423825832293709,182820
2022-05-16,3.7189838886260986,3.7632570778385825,3.6820888547078963,3.741119902671414,86240
2022-05-17,3.748499870300293,3.8222891768746003,3.689468425040847,3.696847355698278,138600
2022-05-18,3.652573585510254,3.7558782114595792,3.6009206919746553,3.748499281960297,90860
2022-05-19,3.689467668533325,3.7116048430071813,3.6082994479447383,3.7116048430071813,51480
2022-05-20,3.637815475463867,3.77063581024431,3.600920443472981,3.70422544933379,151470
2022-05-23,3.755878210067749,3.7706360690608443,3.6378157251636103,3.6378157251636103,84370
2022-05-24,3.755878210067749,3.7853943150945635,3.630436408626439,3.7853943150945635,86900
2022-05-25,3.6747095584869385,3.74849884487574,3.6230570580147776,3.74849884487574,103510
2022-05-26,3.741119861602783,3.7484991779379104,3.600920592047635,3.6378156255608167,102850
2022-05-27,3.7116048336029053,3.7706358795680655,3.7116048336029053,3.7189837627286257,40260
2022-05-30,3.726363182067871,3.8001524830322664,3.704226004737897,3.704226004737897,59950
2022-05-31,3.7116048336029053,3.7853941248601113,3.6894676591851385,3.726362691854346,78760
2022-06-01,3.829667329788208,3.9034566213770976,3.7263627086043694,3.7263627086043694,177540
2022-06-02,3.8222882747650146,3.844425061512738,3.741119669649435,3.8296672036809225,47190
2022-06-03,3.763256072998047,3.84442427445572,3.7484982181875606,3.8296664196452337,67980
2022-06-06,3.7780158519744873,3.785395170178575,3.7042265403407217,3.7558790584843575,67100
2022-06-07,3.7780158519744873,3.8001530325053285,3.7116058585448095,3.7706369208111106,56100
2022-06-08,3.7189838886260986,3.7632570778385825,3.6378156654954124,3.7632570778385825,86900
2022-06-09,3.704226016998291,3.704226016998291,3.6525738931929093,3.6747102965148404,49610
2022-06-10,3.5861618518829346,3.696846163077785,3.541888669261778,3.696846163077785,134750
2022-06-13,3.615677833557129,3.615677833557129,3.4312042456373595,3.54188855320544,150920
2022-06-14,3.5049946308135986,3.623057903632084,3.438584257563577,3.6156789732709704,103510
2022-06-15,3.335278272628784,3.5345101322418473,3.335278272628784,3.5345101322418473,151140
2022-06-17,3.2172157764434814,3.4238257899307745,3.158184537538841,3.3500364993995984,433400
2022-06-20,3.150805950164795,3.298384353710514,3.1360478969378693,3.298384353710514,219780
2022-06-21,3.1139109134674072,3.2393533015187854,3.1065317900947083,3.1655640029950125,141680
2022-06-22,3.0917739868164062,3.12866921962196,3.010605751878412,3.113911165203806,207240
2022-06-23,2.9515743255615234,3.1360479628095255,2.9368162720246103,3.1286690328012314,485870
2022-06-24,3.040121555328369,3.0917736762414956,2.9515742053158895,2.966332258251567,176330
2022-06-27,3.0991525650024414,3.12866866864075,3.0327422026576096,3.0401213253273385,148060
2022-06-28,3.1212892532348633,3.158184282562326,3.047499968661077,3.0991522743424427,247390
2022-06-29,3.0991525650024414,3.2024577666147045,3.0991525650024414,3.0991525650024414,72380
2022-06-30,3.08439564704895,3.172942226609813,3.017984502876269,3.08439564704895,99220
2022-07-01,3.0770163536071777,3.143426522334414,3.0327421982145775,3.091773437803198,73480
2022-07-04,3.13604736328125,3.13604736328125,3.032741975873706,3.0696370059024853,39710
2022-07-05,3.0548791885375977,3.1360474041699375,3.0401211376296082,3.1360474041699375,132770
2022-07-06,3.06225848197937,3.099152742802537,3.0032272389176127,3.091773619709464,127160
2022-07-07,3.08439564704895,3.1286690335895444,3.04012167994738,3.069637593508318,97900
2022-07-08,3.0032269954681396,3.1212894720212008,2.988468943998634,3.1212894720212008,149820
2022-07-11,2.9810898303985596,3.0474999935367655,2.9515737292875457,3.0253630144636485,213730
2022-07-12,3.010605573654175,3.04750061075525,2.966332380622317,3.0179845036662596,89320
2022-07-13,2.892542600631714,3.032742054082058,2.877784549535564,3.032742054082058,371030
2022-07-14,2.840890645980835,2.9073010133321793,2.8039956104116754,2.8999218901061568,323840
2022-07-15,2.8113741874694824,2.885163475270689,2.803995258689362,2.885163475270689,271150
2022-07-18,2.818753719329834,2.892543017852495,2.7818586830278607,2.863026911402788,357720
2022-07-19,2.8777847290039062,2.8777847290039062,2.7818584552582597,2.8408904698040014,151250
2022-07-20,2.9368162155151367,2.9368162155151367,2.8408907078140646,2.877784970104974,158950
2022-07-21,2.9294373989105225,2.951574382885665,2.6859323168669227,2.9368163290621268,1082730
2022-07-22,3.0770163536071777,3.0770163536071777,2.8925427381011866,2.9294369967536587,579480
2022-07-25,2.914679765701294,3.136047643403852,2.914679765701294,3.077016402870142,271150
2022-07-26,2.892542600631714,2.944194715106625,2.840890292636509,2.944194715106625,234410
2022-07-27,2.9441945552825928,2.9810897777802774,2.8482682927265373,2.9220583506813402,538340
